Category,City,Customer Name,Manufacturer,Order Date,Order ID,Postal Code,Product Name,Region,Segment,Ship Date,Ship Mode,State,Sub-Category,Discount,Profit,Profit Ratio,Quantity,Sales,Order Year,Order Month
Furniture,Richmond,Zuschuss Donatelli,Seth Thomas,2015-04-04,CA-2013-167682,47374,"Seth Thomas 13 1/2"" Wall Clock",Central,Consumer,2015-04-10,Standard Class,Indiana,Furnishings,0.00,22.00,0.31,4,71.00,2015,4
Technology,Richmond,Zuschuss Donatelli,Plantronics,2015-04-04,CA-2013-167682,47374,Plantronics Voyager Pro HD - Bluetooth Headset,Central,Consumer,2015-04-10,Standard Class,Indiana,Phones,0.00,125.00,0.48,4,260.00,2015,4
Office Supplies,Dallas,Steven Roelle,Xerox,2015-04-04,CA-2013-162222,75081,Xerox 1962,Central,Home Office,2015-04-04,Same Day,Texas,Paper,0.20,3.00,0.31,3,10.00,2015,4
Technology,Springfield,Maria Etezadi,Anker,2015-04-05,CA-2013-159142,22153,Anker Astro 15000mAh USB Portable Charger,South,Home Office,2015-04-06,First Class,Virginia,Phones,0.00,6.00,0.04,3,150.00,2015,4
Office Supplies,Springfield,Maria Etezadi,Wirebound,2015-04-05,CA-2013-159142,22153,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",South,Home Office,2015-04-06,First Class,Virginia,Paper,0.00,13.00,0.47,3,28.00,2015,4
Office Supplies,New York City,Evan Henry,Ibico,2015-04-05,CA-2013-167115,10035,Ibico Ibimaster 300 Manual Binding System,East,Consumer,2015-04-10,Standard Class,New York,Binders,0.20,184.00,0.31,2,589.00,2015,4
Furniture,Troy,Becky Castell,Deflect-o,2015-04-05,CA-2013-123050,12180,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",East,Home Office,2015-04-09,Second Class,New York,Furnishings,0.00,7.00,0.09,2,83.00,2015,4
Office Supplies,Troy,Becky Castell,Tenex,2015-04-05,CA-2013-123050,12180,"Tenex File Box, Personal Filing Tote with Lid, Black",East,Home Office,2015-04-09,Second Class,New York,Storage,0.00,8.00,0.26,2,31.00,2015,4
Technology,Troy,Becky Castell,Logitech,2015-04-05,CA-2013-123050,12180,Logitech Trackman Marble Mouse,East,Home Office,2015-04-09,Second Class,New York,Accessories,0.00,38.00,0.42,3,90.00,2015,4
Office Supplies,Houston,Gary Mitchum,Eldon,2015-04-06,CA-2013-159695,77095,Eldon Portable Mobile Manager,Central,Home Office,2015-04-11,Second Class,Texas,Storage,0.20,14.00,0.09,7,158.00,2015,4
Technology,Philadelphia,Justin Hirsh,Clearsounds,2015-04-06,CA-2013-161907,19140,Clearsounds A400,East,Consumer,2015-04-10,Standard Class,Pennsylvania,Phones,0.40,-28.00,-0.23,3,119.00,2015,4
Office Supplies,Philadelphia,Justin Hirsh,Other,2015-04-06,CA-2013-161907,19140,Premier Automatic Letter Opener,East,Consumer,2015-04-10,Standard Class,Pennsylvania,Supplies,0.20,-163.00,-0.21,4,769.00,2015,4
Technology,Burlington,Valerie Mitchum,Nortel,2015-04-07,US-2013-150140,5408,Nortel Meridian M5316 Digital phone,East,Home Office,2015-04-11,Standard Class,Vermont,Phones,0.00,337.00,0.26,5,1295.00,2015,4
Technology,San Francisco,Yoseph Carroll,Hewlett-Packard,2015-04-08,CA-2013-110499,94110,Hewlett Packard 610 Color Digital Copier / Printer,West,Corporate,2015-04-10,First Class,California,Copiers,0.20,375.00,0.31,3,1200.00,2015,4
Furniture,New York City,Dorris liebe,Hon,2015-04-08,CA-2013-120530,10035,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",East,Corporate,2015-04-13,Standard Class,New York,Chairs,0.10,146.00,0.22,3,659.00,2015,4
Office Supplies,New York City,Sarah Foster,Newell,2015-04-08,CA-2013-132899,10009,Newell 322,East,Consumer,2015-04-12,Standard Class,New York,Art,0.00,1.00,0.27,2,4.00,2015,4
Office Supplies,Lakewood,Erin Smith,Xerox,2015-04-08,CA-2013-154998,8701,Xerox 1939,East,Corporate,2015-04-10,First Class,New Jersey,Paper,0.00,18.00,0.48,2,38.00,2015,4
Office Supplies,Philadelphia,Alan Shonely,Belkin,2015-04-08,CA-2013-114405,19120,Belkin 7-Outlet SurgeMaster Home Series,East,Consumer,2015-04-13,Standard Class,Pennsylvania,Appliances,0.20,3.00,0.08,3,34.00,2015,4
Office Supplies,Philadelphia,Alan Shonely,Eldon,2015-04-08,CA-2013-114405,19120,Eldon Jumbo ProFile Portable File Boxes Graphite/Black,East,Consumer,2015-04-13,Standard Class,Pennsylvania,Storage,0.20,4.00,0.10,3,37.00,2015,4
Furniture,New York City,Jeremy Lonsdale,Sauder,2015-04-09,CA-2013-138520,10035,Sauder Barrister Bookcases,East,Consumer,2015-04-14,Standard Class,New York,Bookcases,0.20,-5.00,-0.01,6,389.00,2015,4
Office Supplies,New York City,Jeremy Lonsdale,Other,2015-04-09,CA-2013-138520,10035,"#10 Gummed Flap White Envelopes, 100/Box",East,Consumer,2015-04-14,Standard Class,New York,Envelopes,0.00,4.00,0.46,2,8.00,2015,4
Office Supplies,New York City,Jeremy Lonsdale,Dixon,2015-04-09,CA-2013-138520,10035,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",East,Consumer,2015-04-14,Standard Class,New York,Art,0.00,7.00,0.41,4,17.00,2015,4
Office Supplies,New York City,Jeremy Lonsdale,Adams,2015-04-09,CA-2013-138520,10035,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",East,Consumer,2015-04-14,Standard Class,New York,Paper,0.00,16.00,0.46,5,34.00,2015,4
Office Supplies,Los Angeles,Logan Currie,Xerox,2015-04-09,CA-2013-130477,90032,Xerox 1923,West,Consumer,2015-04-13,Standard Class,California,Paper,0.00,10.00,0.48,3,20.00,2015,4
Office Supplies,Los Angeles,Logan Currie,Fellowes,2015-04-09,CA-2013-130477,90032,Fellowes Neat Ideas Storage Cubes,West,Consumer,2015-04-13,Standard Class,California,Storage,0.00,3.00,0.04,2,65.00,2015,4
Office Supplies,Los Angeles,Logan Currie,Xerox,2015-04-09,CA-2013-130477,90032,Xerox 1931,West,Consumer,2015-04-13,Standard Class,California,Paper,0.00,6.00,0.48,2,13.00,2015,4
Technology,Houston,Zuschuss Carroll,Kensington,2015-04-09,CA-2013-130946,77041,Kensington Orbit Wireless Mobile Trackball for PC and Mac,Central,Consumer,2015-04-13,Standard Class,Texas,Accessories,0.20,65.00,0.15,9,432.00,2015,4
Furniture,Houston,Zuschuss Carroll,Global,2015-04-09,CA-2013-130946,77041,Global Chrome Stack Chair,Central,Consumer,2015-04-13,Standard Class,Texas,Chairs,0.30,-4.00,-0.04,4,96.00,2015,4
Office Supplies,Houston,Zuschuss Carroll,GBC,2015-04-09,CA-2013-130946,77041,GBC DocuBind P400 Electric Binding System,Central,Consumer,2015-04-13,Standard Class,Texas,Binders,0.80,-1851.00,-1.70,4,1089.00,2015,4
Office Supplies,Troy,Eugene Hildebrand,Other,2015-04-09,CA-2013-104969,45373,#10 Self-Seal White Envelopes,East,Home Office,2015-04-15,Standard Class,Ohio,Envelopes,0.20,3.00,0.36,1,9.00,2015,4
Office Supplies,Troy,Eugene Hildebrand,Other,2015-04-09,CA-2013-104969,45373,Catalog Binders with Expanding Posts,East,Home Office,2015-04-15,Standard Class,Ohio,Binders,0.70,-101.00,-0.83,6,121.00,2015,4
Furniture,Los Angeles,Clytie Kelty,C-Line,2015-04-09,CA-2013-124233,90032,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",West,Consumer,2015-04-15,Standard Class,California,Furnishings,0.00,10.00,0.42,5,25.00,2015,4
Office Supplies,Smyrna,Patrick Gardner,Ampad,2015-04-09,CA-2013-150000,30080,Ampad #10 Peel & Seel Holiday Envelopes,South,Consumer,2015-04-15,Standard Class,Georgia,Envelopes,0.00,9.00,0.48,4,18.00,2015,4
Furniture,Columbus,Raymond Messe,Hon,2015-04-09,US-2013-106600,31907,"Hon Metal Bookcases, Black",South,Consumer,2015-04-12,First Class,Georgia,Bookcases,0.00,89.00,0.25,5,355.00,2015,4
Office Supplies,Hot Springs,Christine Kargatis,Advantus,2015-04-09,CA-2013-134789,71901,Advantus Plastic Paper Clips,South,Home Office,2015-04-16,Standard Class,Arkansas,Fasteners,0.00,14.00,0.48,6,30.00,2015,4
Office Supplies,Hot Springs,Christine Kargatis,Xerox,2015-04-09,CA-2013-134789,71901,Xerox 1993,South,Home Office,2015-04-16,Standard Class,Arkansas,Paper,0.00,13.00,0.49,4,26.00,2015,4
Furniture,Hot Springs,Christine Kargatis,Eldon,2015-04-09,CA-2013-134789,71901,Eldon Radial Chair Mat for Low to Medium Pile Carpets,South,Home Office,2015-04-16,Standard Class,Arkansas,Furnishings,0.00,32.00,0.20,4,160.00,2015,4
Office Supplies,Seattle,Edward Becker,Acco,2015-04-10,CA-2013-126809,98103,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",West,Corporate,2015-04-14,Standard Class,Washington,Binders,0.20,13.00,0.36,9,35.00,2015,4
Technology,Detroit,Sean Wendt,Nortel,2015-04-10,CA-2013-128517,48227,Nortel Meridian M5316 Digital phone,Central,Home Office,2015-04-15,Second Class,Michigan,Phones,0.00,135.00,0.26,2,518.00,2015,4
Office Supplies,Detroit,Sean Wendt,Storex,2015-04-10,CA-2013-128517,48227,Storex Flexible Poly Binders with Double Pockets,Central,Home Office,2015-04-15,Second Class,Michigan,Binders,0.00,2.00,0.46,2,5.00,2015,4
Furniture,Los Angeles,Herbert Flentye,Bush,2015-04-10,CA-2013-117681,90004,Bush Somerset Collection Bookcase,West,Consumer,2015-04-15,Standard Class,California,Bookcases,0.15,7.00,0.01,5,557.00,2015,4
Office Supplies,Springfield,Justin Ritter,Wilson Jones,2015-04-11,US-2013-114622,45503,Wilson Jones Hanging Recycled Pressboard Data Binders,East,Corporate,2015-04-13,First Class,Ohio,Binders,0.70,-7.00,-0.73,2,9.00,2015,4
Office Supplies,Bakersfield,Filia McAdams,Xerox,2015-04-11,CA-2013-124814,93309,Xerox 227,West,Corporate,2015-04-17,Standard Class,California,Paper,0.00,6.00,0.48,2,13.00,2015,4
Office Supplies,Bakersfield,Filia McAdams,Wilson Jones,2015-04-11,CA-2013-124814,93309,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",West,Corporate,2015-04-17,Standard Class,California,Binders,0.20,8.00,0.35,5,23.00,2015,4
Office Supplies,San Francisco,Brian Thompson,3M,2015-04-11,CA-2013-123358,94122,3M Replacement Filter for Office Air Cleaner for 20' x 33' Room,West,Consumer,2015-04-18,Standard Class,California,Appliances,0.00,44.00,0.39,3,114.00,2015,4
Office Supplies,San Francisco,Brian Thompson,Fellowes,2015-04-11,CA-2013-123358,94122,Fellowes Staxonsteel Drawer Files,West,Consumer,2015-04-18,Standard Class,California,Storage,0.00,81.00,0.14,3,580.00,2015,4
Office Supplies,San Francisco,Brian Thompson,Rogers,2015-04-11,CA-2013-123358,94122,Rogers Profile Extra Capacity Storage Tub,West,Consumer,2015-04-18,Standard Class,California,Storage,0.00,6.00,0.04,9,151.00,2015,4
Office Supplies,San Francisco,Brian Thompson,GBC,2015-04-11,CA-2013-123358,94122,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",West,Consumer,2015-04-18,Standard Class,California,Binders,0.20,16.00,0.33,4,48.00,2015,4
Office Supplies,Chicago,Quincy Jones,BIC,2015-04-11,CA-2013-109652,60653,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",Central,Corporate,2015-04-16,Standard Class,Illinois,Art,0.20,3.00,0.24,4,14.00,2015,4
Furniture,Springfield,Brian Dahlen,KI,2015-04-13,CA-2013-112102,22153,KI Adjustable-Height Table,South,Consumer,2015-04-17,Standard Class,Virginia,Tables,0.00,76.00,0.22,4,344.00,2015,4
Office Supplies,Springfield,Brian Dahlen,Xerox,2015-04-13,CA-2013-112102,22153,Xerox 1945,South,Consumer,2015-04-17,Standard Class,Virginia,Paper,0.00,20.00,0.49,1,41.00,2015,4
Office Supplies,Springfield,Brian Dahlen,Global,2015-04-13,CA-2013-112102,22153,Globe Weis Peel & Seel First Class Envelopes,South,Consumer,2015-04-17,Standard Class,Virginia,Envelopes,0.00,29.00,0.45,5,64.00,2015,4
Furniture,Los Angeles,Beth Paige,Hon,2015-04-13,CA-2013-142398,90036,Hon Comfortask Task/Swivel Chairs,West,Consumer,2015-04-17,Standard Class,California,Chairs,0.20,-32.00,-0.05,7,638.00,2015,4
Office Supplies,Los Angeles,Beth Paige,Other,2015-04-13,CA-2013-142398,90036,JM Magazine Binder,West,Consumer,2015-04-17,Standard Class,California,Binders,0.20,5.00,0.35,1,13.00,2015,4
Office Supplies,Los Angeles,Jason Fortune-,Xerox,2015-04-13,CA-2013-163594,90036,Xerox 206,West,Consumer,2015-04-15,First Class,California,Paper,0.00,9.00,0.48,3,19.00,2015,4
Furniture,Los Angeles,Jason Fortune-,Global,2015-04-13,CA-2013-163594,90036,"Global Geo Office Task Chair, Gray",West,Consumer,2015-04-15,First Class,California,Chairs,0.20,-36.00,-0.19,3,194.00,2015,4
Office Supplies,Los Angeles,Jason Fortune-,Other,2015-04-13,CA-2013-163594,90036,Aluminum Screw Posts,West,Consumer,2015-04-15,First Class,California,Binders,0.20,14.00,0.38,3,37.00,2015,4
Office Supplies,Wilson,Thomas Boland,Fellowes,2015-04-13,CA-2013-124254,27893,Fellowes Bankers Box Recycled Super Stor/Drawer,South,Corporate,2015-04-18,Standard Class,North Carolina,Storage,0.20,-23.00,-0.18,3,130.00,2015,4
Office Supplies,Wilson,Thomas Boland,Fellowes,2015-04-13,CA-2013-124254,27893,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,South,Corporate,2015-04-18,Standard Class,North Carolina,Storage,0.20,-5.00,-0.10,1,52.00,2015,4
Office Supplies,Wilson,Thomas Boland,TOPS,2015-04-13,CA-2013-124254,27893,"TOPS ""Important Message"" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad",South,Corporate,2015-04-18,Standard Class,North Carolina,Paper,0.20,3.00,0.34,3,10.00,2015,4
Office Supplies,San Francisco,Susan Pistek,Poly,2015-04-14,CA-2013-152800,94109,Poly String Tie Envelopes,West,Consumer,2015-04-16,First Class,California,Envelopes,0.00,3.00,0.47,3,6.00,2015,4
Furniture,Los Angeles,Philip Brown,Bevis,2015-04-15,CA-2013-148796,90004,Bevis Steel Folding Chairs,West,Consumer,2015-04-19,Standard Class,California,Chairs,0.20,38.00,0.10,5,384.00,2015,4
Furniture,Glendale,Kean Takahito,Hon,2015-04-15,CA-2013-112669,85301,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,West,Consumer,2015-04-15,Same Day,Arizona,Chairs,0.20,105.00,0.11,4,934.00,2015,4
Office Supplies,Glendale,Kean Takahito,Fellowes,2015-04-15,CA-2013-112669,85301,"Fellowes Personal Hanging Folder Files, Navy",West,Consumer,2015-04-15,Same Day,Arizona,Storage,0.20,4.00,0.10,4,43.00,2015,4
Office Supplies,Alexandria,Tom Boeckenhauer,Acco,2015-04-15,CA-2013-164735,22304,Acco Perma 4000 Stacking Storage Drawers,South,Consumer,2015-04-20,Second Class,Virginia,Storage,0.00,12.00,0.15,5,81.00,2015,4
Office Supplies,Baltimore,Jill Matthias,GBC,2015-04-15,CA-2013-166625,21215,GBC ProClick Spines for 32-Hole Punch,East,Consumer,2015-04-18,First Class,Maryland,Binders,0.00,12.00,0.47,2,25.00,2015,4
Office Supplies,Gastonia,Ross Baird,GBC,2015-04-16,US-2013-123750,28052,GBC ProClick 150 Presentation Binding System,South,Home Office,2015-04-22,Standard Class,North Carolina,Binders,0.70,-145.00,-0.77,2,190.00,2015,4
Technology,Gastonia,Ross Baird,Imation,2015-04-16,US-2013-123750,28052,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,South,Home Office,2015-04-22,Standard Class,North Carolina,Accessories,0.20,77.00,0.19,7,409.00,2015,4
Technology,Gastonia,Ross Baird,Imation,2015-04-16,US-2013-123750,28052,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,South,Home Office,2015-04-22,Standard Class,North Carolina,Accessories,0.20,55.00,0.19,5,292.00,2015,4
Office Supplies,Gastonia,Ross Baird,Other,2015-04-16,US-2013-123750,28052,Woodgrain Magazine Files by Perma,South,Home Office,2015-04-22,Standard Class,North Carolina,Storage,0.20,-1.00,-0.16,2,5.00,2015,4
Furniture,San Francisco,Bill Donatelli,Hon,2015-04-16,CA-2013-136406,94110,HON 5400 Series Task Chairs for Big and Tall,West,Consumer,2015-04-18,Second Class,California,Chairs,0.20,0.00,0.00,2,1122.00,2015,4
Office Supplies,Grapevine,Muhammed Yedwab,Dixon,2015-04-16,US-2013-132423,76051,"Dixon Ticonderoga Erasable Colored Pencil Set, 12-Color",Central,Corporate,2015-04-20,Standard Class,Texas,Art,0.20,6.00,0.18,7,33.00,2015,4
Office Supplies,Grapevine,Muhammed Yedwab,Other,2015-04-16,US-2013-132423,76051,Ideal Clamps,Central,Corporate,2015-04-20,Standard Class,Texas,Fasteners,0.20,3.00,0.36,5,8.00,2015,4
Office Supplies,San Diego,Julie Kriz,Xerox,2015-04-16,CA-2013-117849,92105,Xerox 1911,West,Home Office,2015-04-18,Second Class,California,Paper,0.00,69.00,0.48,3,144.00,2015,4
Office Supplies,Columbus,Arthur Prichep,Newell,2015-04-17,US-2013-164588,31907,Newell 341,South,Consumer,2015-04-24,Standard Class,Georgia,Art,0.00,4.00,0.29,3,13.00,2015,4
Technology,Lakewood,Bill Shonely,3D Systems,2015-04-17,US-2013-107440,8701,"3D Systems Cube Printer, 2nd Generation, Magenta",East,Corporate,2015-04-21,Standard Class,New Jersey,Machines,0.00,2366.00,0.26,7,9100.00,2015,4
Furniture,Lakewood,Bill Shonely,Other,2015-04-17,US-2013-107440,8701,Stacking Trays by OIC,East,Corporate,2015-04-21,Standard Class,New Jersey,Furnishings,0.00,3.00,0.33,2,10.00,2015,4
Office Supplies,Lakewood,Bill Shonely,Wilson Jones,2015-04-17,US-2013-107440,8701,Wilson Jones Standard D-Ring Binders,East,Corporate,2015-04-21,Standard Class,New Jersey,Binders,0.00,12.00,0.47,5,25.00,2015,4
Office Supplies,Seattle,Bryan Mills,Other,2015-04-17,CA-2013-105473,98115,Stiletto Hand Letter Openers,West,Consumer,2015-04-19,Second Class,Washington,Supplies,0.00,1.00,0.03,3,29.00,2015,4
Technology,Nashville,Pete Kriz,Memorex,2015-04-17,CA-2013-166282,37211,Memorex Froggy Flash Drive 4 GB,South,Consumer,2015-04-23,Standard Class,Tennessee,Accessories,0.20,8.00,0.24,4,35.00,2015,4
Office Supplies,Nashville,Pete Kriz,Standard,2015-04-17,CA-2013-166282,37211,Standard Line “While You Were Out” Hardbound Telephone Message Book,South,Consumer,2015-04-23,Standard Class,Tennessee,Paper,0.20,40.00,0.33,7,123.00,2015,4
Technology,Raleigh,Ben Ferrer,Motorola,2015-04-18,CA-2013-149111,27604,Motorola L804,South,Home Office,2015-04-22,Second Class,North Carolina,Phones,0.20,4.00,0.11,1,37.00,2015,4
Furniture,Raleigh,Ben Ferrer,GE,2015-04-18,CA-2013-149111,27604,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",South,Home Office,2015-04-22,Second Class,North Carolina,Furnishings,0.20,6.00,0.34,8,19.00,2015,4
Office Supplies,Omaha,Sean Wendt,Advantus,2015-04-18,US-2013-133508,68104,"Advantus Push Pins, Aluminum Head",Central,Home Office,2015-04-22,Standard Class,Nebraska,Fasteners,0.00,9.00,0.31,5,29.00,2015,4
Furniture,Lakewood,Jessica Myrick,Other,2015-04-18,CA-2013-108735,90712,"Bush Westfield Collection Bookcases, Fully Assembled",West,Consumer,2015-04-22,Standard Class,California,Bookcases,0.15,24.00,0.09,3,257.00,2015,4
Furniture,Columbia,Charles Sheldon,Ultra,2015-04-18,US-2013-159415,38401,"Ultra Door Kickplate, 8""H x 34""W",South,Corporate,2015-04-23,Standard Class,Tennessee,Furnishings,0.20,14.00,0.18,5,79.00,2015,4
Office Supplies,Elmhurst,Clay Rozendal,SAFCO,2015-04-19,CA-2013-155551,60126,Safco Industrial Wire Shelving,Central,Home Office,2015-04-24,Standard Class,Illinois,Storage,0.20,-49.00,-0.21,3,230.00,2015,4
Office Supplies,Elmhurst,Clay Rozendal,Adams,2015-04-19,CA-2013-155551,60126,"Adams Telephone Message Books, 5 1/4” x 11”",Central,Home Office,2015-04-24,Standard Class,Illinois,Paper,0.20,3.00,0.34,2,10.00,2015,4
Office Supplies,Chesapeake,Roy Französisch,Eureka,2015-04-19,CA-2013-139381,23320,Eureka The Boss Cordless Rechargeable Stick Vac,South,Consumer,2015-04-23,Standard Class,Virginia,Appliances,0.00,55.00,0.27,4,204.00,2015,4
Technology,Chesapeake,Roy Französisch,Other,2015-04-19,CA-2013-139381,23320,"SKILCRAFT Telephone Shoulder Rest, 2"" x 6.5"" x 2.5"", Black",South,Consumer,2015-04-23,Standard Class,Virginia,Phones,0.00,8.00,0.27,4,30.00,2015,4
Furniture,Houston,Thea Hudgings,Global,2015-04-19,CA-2013-125087,77070,"Global High-Back Leather Tilter, Burgundy",Central,Corporate,2015-04-24,Standard Class,Texas,Chairs,0.30,-93.00,-0.27,4,344.00,2015,4
Office Supplies,Houston,Thea Hudgings,Tennsco,2015-04-19,CA-2013-125087,77070,Tennsco 16-Compartment Lockers with Coat Rack,Central,Corporate,2015-04-24,Standard Class,Texas,Storage,0.20,78.00,0.05,3,1555.00,2015,4
Furniture,Houston,Thea Hudgings,Howard Miller,2015-04-19,CA-2013-125087,77070,"Howard Miller 16"" Diameter Gallery Wall Clock",Central,Corporate,2015-04-24,Standard Class,Texas,Furnishings,0.60,-67.00,-0.53,5,128.00,2015,4
Office Supplies,New York City,Cindy Schnelling,Other,2015-04-19,CA-2013-144785,10009,American Pencil,East,Corporate,2015-04-24,Standard Class,New York,Art,0.00,2.00,0.29,3,7.00,2015,4
Office Supplies,New York City,Cindy Schnelling,Acme,2015-04-19,CA-2013-144785,10009,"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut",East,Corporate,2015-04-24,Standard Class,New York,Supplies,0.00,2.00,0.27,1,7.00,2015,4
Furniture,Columbus,Gary Mitchum,Bush,2015-04-20,US-2013-161396,43229,"Bush Andora Conference Table, Maple/Graphite Gray Finish",East,Home Office,2015-04-26,Standard Class,Ohio,Tables,0.40,-58.00,-0.28,2,205.00,2015,4
Office Supplies,Columbus,Gary Mitchum,Xerox,2015-04-20,US-2013-161396,43229,Xerox 189,East,Home Office,2015-04-26,Standard Class,Ohio,Paper,0.20,147.00,0.35,5,419.00,2015,4
Technology,Los Angeles,Jas O'Carroll,Other,2015-04-20,US-2013-115819,90049,PowerGen Dual USB Car Charger,West,Consumer,2015-04-25,Second Class,California,Phones,0.20,13.00,0.33,5,40.00,2015,4
